Date,Open,High,Low,Close,Volume
2017-02-13,20070.0,20080.0,19980.0,20010.0,96560.0
2017-02-10,19780.0,19950.0,19750.0,19930.0,146670.0
2017-02-09,19480.0,19530.0,19420.0,19450.0,42170.0
2017-02-08,19470.0,19560.0,19420.0,19540.0,129990.0
2017-02-07,19380.0,19510.0,19340.0,19440.0,36400.0
2017-02-06,19630.0,19640.0,19440.0,19530.0,40510.0
2017-02-03,19570.0,19610.0,19370.0,19460.0,103590.0
2017-02-02,19710.0,19720.0,19410.0,19460.0,119690.0
2017-02-01,19480.0,19710.0,19460.0,19700.0,85470.0
2017-01-31,19670.0,19750.0,19590.0,19590.0,119240.0
2017-01-30,19920.0,19950.0,19860.0,19910.0,79450.0
2017-01-27,20020.0,20050.0,19970.0,20020.0,98520.0
2017-01-26,19800.0,19960.0,19780.0,19950.0,74260.0
2017-01-25,19650.0,19700.0,19530.0,19580.0,136340.0
2017-01-24,19350.0,19450.0,19310.0,19330.0,84930.0
2017-01-23,19510.0,19580.0,19420.0,19440.0,87060.0
2017-01-20,19620.0,19740.0,19590.0,19710.0,67550.0
2017-01-19,19610.0,19670.0,19520.0,19620.0,91910.0
2017-01-18,19300.0,19480.0,19190.0,19450.0,128690.0
2017-01-17,19620.0,19620.0,19360.0,19370.0,138070.0
2017-01-16,19790.0,19810.0,19620.0,19650.0,102530.0
2017-01-13,19730.0,19850.0,19700.0,19850.0,90010.0
2017-01-12,19840.0,19840.0,19620.0,19680.0,148930.0
2017-01-11,19920.0,19960.0,19890.0,19930.0,55270.0
2017-01-10,19980.0,20050.0,19810.0,19860.0,75390.0
2017-01-06,19910.0,20040.0,19890.0,20040.0,84680.0
2017-01-05,20180.0,20180.0,20030.0,20100.0,118720.0
2017-01-04,19850.0,20170.0,19850.0,20150.0,120200.0
2016-12-30,19570.0,19740.0,19540.0,19660.0,77870.0
2016-12-29,19880.0,19880.0,19650.0,19700.0,141580.0
2016-12-28,19980.0,20010.0,19930.0,19990.0,52900.0
2016-12-27,19900.0,20010.0,19890.0,19940.0,49300.0
2016-12-26,19960.0,19960.0,19930.0,19950.0,44960.0
2016-12-22,19940.0,19950.0,19860.0,19950.0,72310.0
2016-12-21,20090.0,20140.0,19910.0,19980.0,107350.0
2016-12-20,19920.0,20050.0,19900.0,20050.0,99410.0
2016-12-19,19860.0,19930.0,19840.0,19930.0,50600.0
2016-12-16,19960.0,19990.0,19890.0,19950.0,81510.0
2016-12-15,19870.0,19970.0,19720.0,19830.0,113740.0
2016-12-14,19800.0,19810.0,19710.0,19770.0,122640.0
2016-12-13,19630.0,19790.0,19580.0,19790.0,148400.0
2016-12-12,19740.0,19810.0,19590.0,19680.0,237750.0
2016-12-09,19350.0,19560.0,19330.0,19530.0,170360.0
2016-12-08,19190.0,19290.0,19130.0,19270.0,78040.0
2016-12-07,18960.0,19020.0,18930.0,19000.0,69140.0
2016-12-06,18990.0,19010.0,18830.0,18880.0,104470.0
2016-12-05,18870.0,18880.0,18740.0,18780.0,145780.0
2016-12-02,18950.0,18980.0,18830.0,18930.0,198760.0
2016-12-01,19100.0,19260.0,18980.0,19020.0,221600.0
2016-11-30,18870.0,18880.0,18800.0,18800.0,62940.0
2016-11-29,18760.0,18840.0,18760.0,18820.0,46850.0
2016-11-28,18830.0,18880.0,18720.0,18870.0,108520.0
2016-11-25,18910.0,18990.0,18790.0,18910.0,121930.0
2016-11-24,18860.0,18890.0,18820.0,18840.0,219640.0
2016-11-22,18570.0,18680.0,18550.0,18670.0,118110.0
2016-11-21,18530.0,18630.0,18500.0,18620.0,144750.0
2016-11-18,18560.0,18560.0,18480.0,18500.0,185550.0
2016-11-17,18260.0,18380.0,18260.0,18350.0,75340.0
2016-11-16,18330.0,18380.0,18310.0,18360.0,132230.0
2016-11-15,18190.0,18210.0,18100.0,18150.0,110120.0
2016-11-14,17980.0,18190.0,17960.0,18170.0,142560.0
2016-11-11,18010.0,18110.0,17810.0,17850.0,205240.0
2016-11-10,17790.0,17880.0,17590.0,17820.0,243120.0
2016-11-09,17770.0,17920.0,16550.0,16750.0,508710.0
2016-11-08,17720.0,17730.0,17620.0,17660.0,39720.0
2016-11-07,17660.0,17680.0,17540.0,17660.0,70280.0
2016-11-04,17450.0,17470.0,17270.0,17370.0,149260.0
2016-11-02,17730.0,17760.0,17560.0,17620.0,111290.0
2016-11-01,17880.0,17960.0,17820.0,17920.0,42560.0
2016-10-31,17840.0,17920.0,17810.0,17920.0,48800.0
2016-10-28,17940.0,17950.0,17890.0,17930.0,60930.0
2016-10-27,17840.0,17890.0,17760.0,17830.0,69790.0
2016-10-26,17810.0,17870.0,17770.0,17870.0,38970.0
2016-10-25,17810.0,17860.0,17790.0,17860.0,62850.0
2016-10-24,17730.0,17730.0,17640.0,17710.0,82710.0
2016-10-21,17760.0,17780.0,17640.0,17660.0,114650.0
2016-10-20,17480.0,17710.0,17470.0,17710.0,127350.0
2016-10-19,17430.0,17500.0,17410.0,17470.0,73510.0
2016-10-18,17350.0,17440.0,17320.0,17430.0,36810.0
2016-10-17,17340.0,17420.0,17300.0,17370.0,66080.0
2016-10-14,17230.0,17330.0,17190.0,17330.0,96570.0
2016-10-13,17390.0,17440.0,17200.0,17220.0,75870.0
2016-10-12,17330.0,17420.0,17300.0,17310.0,68360.0
2016-10-11,17420.0,17560.0,17410.0,17510.0,116600.0
2016-10-07,17360.0,17370.0,17290.0,17330.0,34640.0
2016-10-06,17390.0,17440.0,17360.0,17370.0,174580.0
2016-10-05,17270.0,17310.0,17190.0,17300.0,77720.0
2016-10-04,17120.0,17210.0,17110.0,17170.0,101840.0
2016-10-03,17060.0,17110.0,17030.0,17050.0,89160.0
2016-09-30,16960.0,16960.0,16860.0,16910.0,90860.0
2016-09-29,17080.0,17220.0,17050.0,17160.0,106470.0
2016-09-28,16960.0,16970.0,16840.0,16920.0,153610.0
2016-09-27,16750.0,17020.0,16630.0,17020.0,183820.0
2016-09-26,17060.0,17060.0,16850.0,16860.0,71230.0
2016-09-23,17130.0,17160.0,17070.0,17080.0,73720.0
2016-09-21,16800.0,17170.0,16720.0,17150.0,217080.0
2016-09-20,16750.0,16940.0,16750.0,16840.0,67140.0
2016-09-16,16800.0,16880.0,16760.0,16880.0,55650.0
2016-09-15,16880.0,16880.0,16710.0,16750.0,119750.0
2016-09-14,16970.0,17060.0,16940.0,16950.0,53580.0
2016-09-13,17120.0,17150.0,17010.0,17090.0,73180.0
2016-09-12,17120.0,17150.0,16950.0,17020.0,97610.0
2016-09-09,17350.0,17380.0,17250.0,17340.0,83670.0
2016-09-08,17350.0,17370.0,17190.0,17330.0,48110.0
2016-09-07,17260.0,17380.0,17250.0,17380.0,35270.0
2016-09-06,17390.0,17450.0,17390.0,17450.0,39970.0
2016-09-05,17490.0,17510.0,17360.0,17390.0,166860.0
2016-09-02,17250.0,17300.0,17210.0,17280.0,71240.0
2016-09-01,17240.0,17300.0,17220.0,17280.0,122800.0
2016-08-31,17200.0,17270.0,17190.0,17250.0,103040.0
2016-08-30,17060.0,17110.0,17040.0,17110.0,194110.0
2016-08-29,17050.0,17120.0,17020.0,17100.0,220900.0
2016-08-26,16860.0,16860.0,16670.0,16710.0,173170.0
2016-08-25,16920.0,16970.0,16870.0,16910.0,96070.0
2016-08-24,16940.0,16990.0,16890.0,16910.0,104810.0
2016-08-23,16880.0,17010.0,16790.0,16840.0,79080.0
2016-08-22,16950.0,16980.0,16880.0,16930.0,63680.0
2016-08-19,16900.0,16960.0,16790.0,16870.0,113790.0
2016-08-18,16970.0,17070.0,16820.0,16840.0,145580.0
2016-08-17,16960.0,17120.0,16940.0,17100.0,61360.0
2016-08-16,17250.0,17250.0,16940.0,16940.0,83540.0
2016-08-15,17220.0,17280.0,17200.0,17200.0,35840.0
2016-08-12,17190.0,17300.0,17180.0,17260.0,140910.0
2016-08-10,17050.0,17170.0,17000.0,17050.0,87430.0
2016-08-09,16990.0,17120.0,16980.0,17100.0,95550.0
2016-08-08,16870.0,16990.0,16840.0,16980.0,58570.0
2016-08-05,16610.0,16690.0,16560.0,16580.0,154010.0
2016-08-04,16500.0,16600.0,16250.0,16600.0,139290.0
2016-08-03,16510.0,16610.0,16390.0,16420.0,160370.0
2016-08-02,16810.0,16880.0,16730.0,16730.0,72090.0
2016-08-01,16730.0,17020.0,16660.0,16980.0,152170.0
2016-07-29,16800.0,17050.0,16500.0,16910.0,416860.0
2016-07-28,16920.0,16960.0,16790.0,16820.0,76100.0
2016-07-27,16920.0,17180.0,16890.0,17040.0,226830.0
2016-07-26,16900.0,16900.0,16660.0,16720.0,94940.0
2016-07-25,17020.0,17120.0,16960.0,16960.0,69070.0
2016-07-22,16930.0,17040.0,16910.0,16950.0,124120.0
2016-07-21,17220.0,17290.0,17080.0,17150.0,220330.0
2016-07-20,16990.0,17040.0,16890.0,17030.0,108780.0
2016-07-19,16960.0,17070.0,16860.0,17070.0,207530.0
2016-07-15,16810.0,16950.0,16760.0,16840.0,204000.0
2016-07-14,16590.0,16750.0,16570.0,16730.0,119250.0
2016-07-13,16820.0,16820.0,16540.0,16560.0,194600.0
2016-07-12,16370.0,16580.0,16360.0,16420.0,153580.0
2016-07-11,15800.0,16160.0,15800.0,16040.0,119250.0
2016-07-08,15670.0,15730.0,15440.0,15450.0,123340.0
2016-07-07,15710.0,15750.0,15570.0,15600.0,67360.0
2016-07-06,15750.0,15770.0,15500.0,15690.0,278020.0
2016-07-05,16280.0,16300.0,16190.0,16250.0,86690.0
2016-07-04,16150.0,16410.0,16150.0,16370.0,76820.0
2016-07-01,16320.0,16370.0,16220.0,16260.0,61570.0
2016-06-30,16380.0,16380.0,16190.0,16190.0,154580.0
2016-06-29,16150.0,16220.0,15980.0,16160.0,125390.0
2016-06-28,15670.0,16040.0,15570.0,15910.0,226680.0
2016-06-27,15710.0,15890.0,15600.0,15880.0,164520.0
2016-06-24,16960.0,17000.0,15410.0,15460.0,464540.0
2016-06-23,16710.0,16860.0,16640.0,16820.0,97710.0
2016-06-22,16700.0,16750.0,16570.0,16670.0,70310.0
2016-06-21,16450.0,16800.0,16350.0,16760.0,136000.0
2016-06-20,16460.0,16630.0,16450.0,16540.0,84920.0
2016-06-17,16240.0,16350.0,16160.0,16180.0,140830.0
2016-06-16,16460.0,16500.0,15970.0,16010.0,157200.0
2016-06-15,16390.0,16590.0,16330.0,16520.0,92530.0
2016-06-14,16590.0,16670.0,16340.0,16440.0,135670.0
2016-06-13,16910.0,16910.0,16620.0,16630.0,213980.0
2016-06-10,17280.0,17280.0,17090.0,17180.0,67270.0
2016-06-09,17340.0,17390.0,17190.0,17270.0,59900.0
2016-06-08,17320.0,17440.0,17180.0,17440.0,56410.0
2016-06-07,17250.0,17310.0,17140.0,17260.0,50000.0
2016-06-06,16930.0,17180.0,16900.0,17180.0,65640.0
2016-06-03,17210.0,17320.0,17160.0,17250.0,42210.0
2016-06-02,17440.0,17450.0,17130.0,17170.0,186240.0
2016-06-01,17720.0,17770.0,17520.0,17570.0,90930.0
2016-05-31,17650.0,17880.0,17610.0,17870.0,84150.0
2016-05-30,17590.0,17700.0,17530.0,17700.0,73450.0
2016-05-27,17460.0,17520.0,17400.0,17460.0,29760.0
2016-05-26,17570.0,17580.0,17350.0,17390.0,55000.0
2016-05-25,17430.0,17430.0,17350.0,17370.0,104220.0
2016-05-24,17210.0,17210.0,17080.0,17090.0,77360.0
2016-05-23,17290.0,17310.0,17020.0,17270.0,128200.0
2016-05-20,17220.0,17390.0,17150.0,17360.0,79970.0
2016-05-19,17410.0,17460.0,17200.0,17250.0,60660.0
2016-05-18,17220.0,17400.0,17120.0,17270.0,132160.0
2016-05-17,17250.0,17270.0,17120.0,17250.0,62000.0
2016-05-16,17040.0,17240.0,17010.0,17050.0,100540.0
2016-05-13,17350.0,17390.0,16990.0,17000.0,86130.0
2016-05-12,17050.0,17270.0,16970.0,17260.0,155390.0
2016-05-11,17360.0,17430.0,17140.0,17160.0,99740.0
2016-05-10,16890.0,17190.0,16810.0,17190.0,112040.0
2016-05-09,16840.0,16890.0,16740.0,16810.0,48170.0
2016-05-06,16810.0,16860.0,16580.0,16710.0,115740.0
2016-05-02,16570.0,16760.0,16540.0,16740.0,123990.0
2016-04-28,18110.0,18210.0,17200.0,17270.0,265440.0
2016-04-27,18040.0,18070.0,17870.0,17950.0,92590.0
2016-04-26,18030.0,18060.0,17830.0,17960.0,141040.0
2016-04-25,18290.0,18290.0,18040.0,18070.0,110360.0
2016-04-22,17840.0,18220.0,17820.0,18190.0,183810.0
2016-04-21,17920.0,18020.0,17810.0,17990.0,284000.0
2016-04-20,17670.0,17720.0,17490.0,17520.0,113920.0
2016-04-19,17340.0,17520.0,17340.0,17500.0,120030.0
2016-04-18,16900.0,17040.0,16850.0,16880.0,164980.0
2016-04-15,17350.0,17550.0,17330.0,17440.0,114500.0
2016-04-14,17270.0,17530.0,17220.0,17500.0,206550.0
2016-04-13,16760.0,17000.0,16730.0,16990.0,133750.0
2016-04-12,16320.0,16550.0,16270.0,16510.0,74210.0
2016-04-11,16340.0,16360.0,16100.0,16340.0,129870.0
2016-04-08,16070.0,16620.0,16030.0,16420.0,271530.0
2016-04-07,16300.0,16450.0,16200.0,16320.0,180440.0
2016-04-06,16290.0,16410.0,16180.0,16310.0,105960.0
2016-04-05,16650.0,16650.0,16270.0,16290.0,143710.0
2016-04-04,16670.0,16830.0,16620.0,16710.0,153740.0
2016-04-01,17340.0,17340.0,16690.0,16760.0,272590.0
2016-03-31,17650.0,17660.0,17370.0,17370.0,125230.0
2016-03-30,17680.0,17690.0,17480.0,17490.0,131210.0
2016-03-29,17590.0,17760.0,17570.0,17730.0,189320.0
2016-03-28,17630.0,17670.0,17440.0,17590.0,154630.0
2016-03-25,17450.0,17510.0,17380.0,17480.0,152780.0
2016-03-24,17440.0,17530.0,17330.0,17360.0,156820.0
2016-03-23,17560.0,17630.0,17460.0,17490.0,66840.0
2016-03-22,17470.0,17600.0,17340.0,17520.0,257880.0
2016-03-18,17390.0,17410.0,17090.0,17200.0,139320.0
2016-03-17,17600.0,17750.0,17300.0,17410.0,152990.0
2016-03-16,17480.0,17600.0,17440.0,17460.0,88360.0
2016-03-15,17740.0,17800.0,17540.0,17610.0,114970.0
2016-03-14,17690.0,17800.0,17640.0,17720.0,110200.0
2016-03-11,17080.0,17510.0,17040.0,17420.0,147200.0
2016-03-10,17300.0,17370.0,17180.0,17340.0,96090.0
2016-03-09,17120.0,17190.0,16980.0,17120.0,89000.0
2016-03-08,17370.0,17410.0,17050.0,17250.0,124250.0
2016-03-07,17540.0,17540.0,17380.0,17400.0,61640.0
2016-03-04,17410.0,17540.0,17350.0,17500.0,105660.0
2016-03-03,17160.0,17450.0,17160.0,17440.0,141900.0
2016-03-02,17010.0,17300.0,16950.0,17220.0,188360.0
2016-03-01,16500.0,16570.0,16310.0,16560.0,150070.0
2016-02-29,16820.0,16950.0,16520.0,16520.0,141240.0
2016-02-26,16800.0,16940.0,16660.0,16660.0,185220.0
2016-02-25,16430.0,16690.0,16410.0,16630.0,152080.0
2016-02-24,16310.0,16460.0,16200.0,16350.0,125060.0
2016-02-23,16680.0,16810.0,16460.0,16530.0,131370.0
2016-02-22,16300.0,16640.0,16270.0,16570.0,72540.0
2016-02-19,16460.0,16490.0,16240.0,16430.0,144970.0
2016-02-18,16740.0,16800.0,16570.0,16670.0,170440.0
2016-02-17,16430.0,16670.0,16060.0,16280.0,252730.0
2016-02-16,16310.0,16800.0,16280.0,16510.0,151600.0
2016-02-15,15960.0,16620.0,15940.0,16480.0,213470.0
2016-02-12,15620.0,15730.0,15290.0,15390.0,466320.0
2016-02-10,16610.0,16630.0,15880.0,16140.0,443240.0
2016-02-09,16830.0,16880.0,16490.0,16570.0,201550.0
2016-02-08,17070.0,17590.0,17020.0,17490.0,118960.0
2016-02-05,17270.0,17380.0,17100.0,17310.0,120700.0
2016-02-04,17510.0,17710.0,17420.0,17520.0,113680.0
2016-02-03,17920.0,17960.0,17560.0,17700.0,147200.0
2016-02-02,18170.0,18370.0,18170.0,18270.0,85320.0
2016-02-01,18320.0,18420.0,18210.0,18390.0,220290.0
2016-01-29,17590.0,18500.0,17060.0,18070.0,462920.0
2016-01-28,17540.0,17740.0,17420.0,17550.0,115820.0
2016-01-27,17530.0,17740.0,17450.0,17650.0,144440.0
2016-01-26,17290.0,17310.0,17140.0,17190.0,98910.0
2016-01-25,17660.0,17720.0,17410.0,17610.0,86240.0
2016-01-22,17060.0,17490.0,16940.0,17440.0,183380.0
2016-01-21,16960.0,17240.0,16490.0,16510.0,184920.0
2016-01-20,17540.0,17540.0,16870.0,16900.0,174180.0
2016-01-19,17400.0,17600.0,17300.0,17560.0,80590.0
2016-01-18,17280.0,17530.0,17150.0,17450.0,143780.0
2016-01-15,18060.0,18120.0,17560.0,17640.0,94700.0
2016-01-14,17720.0,17790.0,17440.0,17740.0,199090.0
2016-01-13,18020.0,18250.0,17980.0,18230.0,68400.0
2016-01-12,17960.0,18080.0,17700.0,17750.0,152560.0
2016-01-08,18130.0,18510.0,18060.0,18250.0,243690.0
2016-01-07,18680.0,18720.0,18300.0,18300.0,201320.0
2016-01-06,18910.0,19000.0,18590.0,18760.0,131520.0
2016-01-05,18950.0,19100.0,18870.0,18900.0,190220.0
2016-01-04,19370.0,19510.0,18920.0,18990.0,188770.0
2015-12-30,19630.0,19660.0,19560.0,19560.0,37760.0
2015-12-29,19410.0,19530.0,19330.0,19530.0,31840.0
2015-12-28,19400.0,19470.0,19310.0,19430.0,66250.0
2015-12-25,19370.0,19400.0,19270.0,19280.0,64550.0
2015-12-24,19640.0,19640.0,19300.0,19330.0,58720.0
2015-12-22,19460.0,19470.0,19350.0,19430.0,29910.0
2015-12-21,19390.0,19510.0,19170.0,19460.0,97390.0
2015-12-18,19870.0,20440.0,19510.0,19530.0,289360.0
2015-12-17,19960.0,20040.0,19860.0,19880.0,139020.0
2015-12-16,19410.0,19590.0,19400.0,19590.0,126410.0
2015-12-15,19410.0,19430.0,19080.0,19120.0,235940.0
2015-12-14,19300.0,19440.0,19120.0,19420.0,293790.0
2015-12-11,19600.0,19830.0,19540.0,19750.0,122460.0
2015-12-10,19630.0,19670.0,19560.0,19570.0,145480.0
2015-12-09,19940.0,20020.0,19790.0,19830.0,123820.0
2015-12-08,20290.0,20310.0,20020.0,20030.0,108770.0
2015-12-07,20280.0,20360.0,20220.0,20240.0,93550.0
2015-12-04,20140.0,20200.0,19980.0,20010.0,264850.0
2015-12-03,20450.0,20510.0,20420.0,20480.0,48670.0
2015-12-02,20510.0,20540.0,20470.0,20500.0,81760.0
2015-12-01,20390.0,20540.0,20350.0,20530.0,100230.0
2015-11-30,20420.0,20420.0,20250.0,20310.0,79990.0
2015-11-27,20550.0,20550.0,20380.0,20420.0,88360.0
2015-11-26,20490.0,20540.0,20480.0,20500.0,86240.0
2015-11-25,20420.0,20430.0,20340.0,20390.0,100450.0
2015-11-24,20450.0,20500.0,20380.0,20490.0,50030.0
2015-11-20,20360.0,20400.0,20260.0,20390.0,63950.0
2015-11-19,20420.0,20510.0,20310.0,20420.0,172740.0
2015-11-18,20320.0,20390.0,20190.0,20220.0,95430.0
2015-11-17,20220.0,20270.0,20180.0,20210.0,85120.0
2015-11-16,19790.0,19990.0,19760.0,19930.0,71260.0
2015-11-13,20020.0,20150.0,19920.0,20130.0,94700.0
2015-11-12,20160.0,20280.0,20140.0,20260.0,47250.0
2015-11-11,20130.0,20260.0,20130.0,20260.0,63800.0
2015-11-10,19990.0,20230.0,19980.0,20220.0,79640.0
2015-11-09,19960.0,20230.0,19960.0,20190.0,240990.0
2015-11-06,19720.0,19830.0,19700.0,19790.0,96640.0
2015-11-05,19570.0,19700.0,19520.0,19660.0,103970.0
2015-11-04,19550.0,19680.0,19450.0,19450.0,123390.0
2015-11-02,19350.0,19380.0,19160.0,19210.0,119500.0
2015-10-30,19440.0,19740.0,19300.0,19630.0,173670.0
2015-10-29,19610.0,19610.0,19330.0,19460.0,159610.0
2015-10-28,19380.0,19450.0,19350.0,19440.0,36010.0
2015-10-27,19480.0,19490.0,19280.0,19310.0,54120.0
2015-10-26,19600.0,19620.0,19460.0,19460.0,81270.0
2015-10-23,19370.0,19440.0,19320.0,19350.0,215270.0
2015-10-22,18940.0,19090.0,18880.0,18970.0,74840.0
2015-10-21,18690.0,19120.0,18670.0,19060.0,85640.0
2015-10-20,18780.0,18780.0,18660.0,18720.0,45000.0
2015-10-19,18830.0,18830.0,18580.0,18650.0,73020.0
2015-10-16,18790.0,18900.0,18740.0,18780.0,76930.0
2015-10-15,18300.0,18680.0,18240.0,18590.0,88080.0
2015-10-14,18630.0,18630.0,18330.0,18410.0,131930.0
2015-10-13,18850.0,18870.0,18730.0,18780.0,78800.0
2015-10-09,18700.0,18950.0,18700.0,18950.0,114020.0
2015-10-08,18810.0,18910.0,18630.0,18640.0,112890.0
2015-10-07,18660.0,18880.0,18540.0,18840.0,111720.0
2015-10-06,18860.0,18880.0,18600.0,18630.0,213050.0
2015-10-05,18440.0,18580.0,18360.0,18510.0,109540.0
2015-10-02,18060.0,18260.0,18030.0,18220.0,46880.0
2015-10-01,17990.0,18320.0,17880.0,18230.0,127130.0
2015-09-30,17700.0,17950.0,17660.0,17830.0,145850.0
2015-09-29,17830.0,17830.0,17380.0,17410.0,214970.0
2015-09-28,18320.0,18350.0,18040.0,18170.0,63620.0
2015-09-25,18010.0,18250.0,17850.0,18230.0,182870.0
2015-09-24,18120.0,18210.0,17970.0,17970.0,134130.0
2015-09-18,18690.0,18690.0,18450.0,18500.0,224350.0
2015-09-17,18770.0,18850.0,18680.0,18840.0,92830.0
2015-09-16,18640.0,18700.0,18490.0,18580.0,105820.0
2015-09-15,18470.0,18710.0,18370.0,18400.0,89160.0
2015-09-14,18730.0,18750.0,18300.0,18370.0,103280.0
2015-09-11,18500.0,18740.0,18480.0,18640.0,118300.0
2015-09-10,18520.0,18720.0,18330.0,18700.0,219680.0
2015-09-09,18410.0,19130.0,18380.0,19100.0,250790.0
2015-09-08,18320.0,18360.0,17800.0,17810.0,158670.0
2015-09-07,18070.0,18400.0,17860.0,18250.0,182150.0
2015-09-04,18700.0,18700.0,17990.0,18190.0,242350.0
2015-09-03,18790.0,18890.0,18560.0,18590.0,127990.0
2015-09-02,18270.0,18880.0,18240.0,18500.0,176950.0
2015-09-01,19150.0,19180.0,18580.0,18580.0,177440.0
2015-08-31,19420.0,19430.0,19160.0,19290.0,107030.0
2015-08-28,19410.0,19610.0,19350.0,19540.0,134370.0
2015-08-27,19120.0,19210.0,18880.0,18960.0,168930.0
2015-08-26,18200.0,18830.0,18100.0,18760.0,460040.0
2015-08-25,18400.0,19250.0,18140.0,18210.0,456680.0
2015-08-24,19480.0,19520.0,18920.0,18980.0,374060.0
2015-08-21,20100.0,20140.0,19860.0,19880.0,314630.0
2015-08-20,20630.0,20680.0,20460.0,20480.0,158200.0
2015-08-19,20920.0,20950.0,20640.0,20650.0,200400.0
2015-08-18,21090.0,21090.0,20970.0,20970.0,40700.0
2015-08-17,21040.0,21110.0,20970.0,21060.0,32020.0
2015-08-14,20950.0,21030.0,20910.0,20950.0,37090.0
2015-08-13,20840.0,21070.0,20730.0,21030.0,125660.0
2015-08-12,21080.0,21140.0,20730.0,20830.0,219010.0
2015-08-11,21350.0,21380.0,21010.0,21170.0,184490.0
2015-08-10,21060.0,21250.0,21040.0,21240.0,68350.0
2015-08-07,21070.0,21190.0,21000.0,21160.0,68350.0
2015-08-06,21210.0,21240.0,21100.0,21110.0,90960.0
2015-08-05,20930.0,21140.0,20910.0,21060.0,73580.0
2015-08-04,20880.0,20980.0,20870.0,20930.0,51850.0
2015-08-03,20950.0,21000.0,20820.0,20980.0,65160.0
2015-07-31,20950.0,21000.0,20900.0,21000.0,73730.0
2015-07-30,20890.0,21020.0,20880.0,20960.0,90220.0
2015-07-29,20760.0,20770.0,20640.0,20740.0,64920.0
2015-07-28,20580.0,20850.0,20500.0,20790.0,129390.0
2015-07-27,20820.0,20920.0,20700.0,20780.0,120020.0
2015-07-24,21050.0,21070.0,20960.0,20970.0,49250.0
2015-07-23,21110.0,21140.0,21080.0,21100.0,36410.0
2015-07-22,21090.0,21110.0,21000.0,21020.0,77910.0
2015-07-21,21200.0,21290.0,21150.0,21290.0,179310.0
2015-07-17,21100.0,21100.0,21040.0,21070.0,51400.0
2015-07-16,21020.0,21040.0,20950.0,21030.0,83490.0
2015-07-15,20910.0,20930.0,20850.0,20910.0,74800.0
2015-07-14,20780.0,20870.0,20760.0,20790.0,242460.0
2015-07-13,20370.0,20550.0,20350.0,20520.0,171050.0
2015-07-10,20260.0,20410.0,20150.0,20230.0,139030.0
2015-07-09,19840.0,20280.0,19540.0,20260.0,286770.0
2015-07-08,20740.0,20770.0,20200.0,20210.0,243620.0
2015-07-07,20830.0,20890.0,20780.0,20830.0,73530.0
2015-07-06,20610.0,20770.0,20470.0,20560.0,252440.0
2015-07-03,21170.0,21240.0,21120.0,21230.0,73850.0
2015-07-02,21250.0,21290.0,21170.0,21200.0,157350.0
2015-07-01,20980.0,21040.0,20920.0,21040.0,85320.0
2015-06-30,20840.0,20930.0,20800.0,20920.0,170680.0
2015-06-29,20860.0,21050.0,20770.0,20810.0,368810.0
2015-06-26,21470.0,21490.0,21350.0,21430.0,113360.0
2015-06-25,21450.0,21550.0,21440.0,21450.0,166930.0
2015-06-24,21550.0,21640.0,21510.0,21550.0,241010.0
2015-06-23,21220.0,21470.0,21200.0,21460.0,225900.0
2015-06-22,20830.0,21100.0,20830.0,21080.0,119010.0
2015-06-19,20820.0,20860.0,20740.0,20830.0,145610.0
