Date,Open,High,Low,Close,Volume
2017-03-30,8780.0,8820.0,8780.0,8810.0,75.0
2017-03-29,8740.0,8750.0,8730.0,8750.0,2400.0
2017-03-28,8830.0,8840.0,8810.0,8820.0,4443.0
2017-03-27,8880.0,8940.0,8870.0,8910.0,3470.0
2017-03-24,8870.0,8870.0,8780.0,8780.0,12660.0
2017-03-23,8880.0,8920.0,8860.0,8860.0,4251.0
2017-03-22,8860.0,8900.0,8820.0,8900.0,11320.0
2017-03-21,8720.0,8760.0,8690.0,8700.0,34254.0
2017-03-17,8680.0,8680.0,8660.0,8660.0,1115.0
2017-03-16,8700.0,8700.0,8650.0,8650.0,2356.0
2017-03-15,8680.0,8680.0,8660.0,8660.0,105.0
2017-03-14,8630.0,8640.0,8630.0,8640.0,31.0
2017-03-13,8680.0,8680.0,8620.0,8640.0,232.0
2017-03-10,8720.0,8720.0,8640.0,8650.0,4569.0
2017-03-09,8770.0,8790.0,8770.0,8790.0,7.0
2017-03-08,8780.0,8820.0,8780.0,8810.0,95.0
2017-03-07,8750.0,8770.0,8750.0,8770.0,29.0
2017-03-06,8740.0,8760.0,8730.0,8740.0,66.0
2017-03-03,8690.0,8730.0,8680.0,8720.0,2756.0
2017-03-02,8640.0,8670.0,8630.0,8660.0,1018.0
2017-03-01,8810.0,8810.0,8740.0,8740.0,2462.0
2017-02-28,8840.0,8870.0,8810.0,8870.0,1116.0
2017-02-27,8870.0,8920.0,8860.0,8870.0,5281.0
2017-02-24,8830.0,8830.0,8770.0,8770.0,2369.0
2017-02-23,8770.0,8790.0,8760.0,8760.0,12.0
2017-02-22,8740.0,8770.0,8740.0,8750.0,974.0
2017-02-21,8820.0,8820.0,8760.0,8770.0,312.0
2017-02-20,8860.0,8880.0,8810.0,8820.0,38.0
2017-02-17,8830.0,8840.0,8820.0,8840.0,7246.0
2017-02-16,8740.0,8780.0,8740.0,8770.0,2689.0
2017-02-15,8720.0,8750.0,8720.0,8730.0,4824.0
2017-02-14,8710.0,8830.0,8710.0,8820.0,22796.0
2017-02-13,8700.0,8740.0,8700.0,8730.0,1001.0
