Date,Open,High,Low,Close,Volume
2017-03-30,395.0,398.0,371.0,381.0,9300.0
2017-03-29,396.0,396.0,395.0,396.0,2300.0
2017-03-28,400.0,400.0,400.0,400.0,400.0
2017-03-27,405.0,405.0,400.0,400.0,1900.0
2017-03-24,401.0,406.0,400.0,400.0,2200.0
2017-03-23,403.0,404.0,401.0,401.0,4500.0
2017-03-22,398.0,403.0,398.0,403.0,4200.0
2017-03-21,405.0,409.0,405.0,408.0,4200.0
2017-03-17,402.0,402.0,388.0,397.0,5600.0
2017-03-16,405.0,405.0,403.0,404.0,2400.0
2017-03-15,407.0,413.0,399.0,413.0,5600.0
2017-03-14,403.0,406.0,403.0,405.0,7100.0
2017-03-13,409.0,415.0,409.0,411.0,3100.0
2017-03-10,412.0,412.0,408.0,408.0,2600.0
2017-03-09,404.0,407.0,402.0,407.0,2300.0
2017-03-08,402.0,417.0,402.0,404.0,4700.0
2017-03-07,404.0,404.0,403.0,403.0,800.0
2017-03-06,403.0,405.0,401.0,404.0,1600.0
2017-03-03,407.0,407.0,403.0,407.0,1100.0
2017-03-02,410.0,410.0,403.0,407.0,1900.0
2017-03-01,403.0,405.0,401.0,405.0,5700.0
2017-02-28,407.0,408.0,405.0,405.0,3300.0
2017-02-27,413.0,413.0,408.0,408.0,1900.0
2017-02-24,408.0,414.0,408.0,408.0,3800.0
2017-02-23,406.0,418.0,402.0,408.0,6800.0
2017-02-22,395.0,401.0,395.0,401.0,3000.0
2017-02-21,395.0,396.0,394.0,395.0,19900.0
2017-02-20,395.0,395.0,395.0,395.0,1700.0
2017-02-17,396.0,398.0,393.0,396.0,6000.0
2017-02-16,396.0,396.0,392.0,396.0,3500.0
2017-02-15,393.0,397.0,392.0,393.0,11500.0
2017-02-14,389.0,392.0,388.0,392.0,6500.0
2017-02-13,390.0,393.0,387.0,392.0,2800.0
2017-02-10,383.0,383.0,382.0,383.0,4600.0
2017-02-09,382.0,382.0,381.0,382.0,1600.0
2017-02-08,382.0,383.0,382.0,382.0,900.0
2017-02-07,381.0,382.0,381.0,382.0,700.0
2017-02-06,384.0,384.0,382.0,382.0,700.0
2017-02-03,380.0,381.0,380.0,381.0,1400.0
2017-02-02,382.0,384.0,382.0,383.0,1900.0
2017-02-01,383.0,384.0,377.0,384.0,5000.0
