Date,Open,High,Low,Close,Volume
2015-03-25,17510.0,17690.0,17510.0,17550.0,333.0
2015-03-24,17500.0,17700.0,17500.0,17700.0,893.0
2015-03-23,17460.0,17530.0,17450.0,17500.0,587.0
2015-03-20,17380.0,17460.0,17370.0,17440.0,250.0
2015-03-19,17350.0,17450.0,17350.0,17440.0,230.0
2015-03-18,17340.0,17370.0,17330.0,17370.0,463.0
2015-03-17,17350.0,17350.0,17320.0,17320.0,190.0
2015-03-16,17310.0,17350.0,17310.0,17340.0,175.0
2015-03-13,17350.0,17350.0,17310.0,17320.0,117.0
2015-03-12,17200.0,17350.0,17200.0,17310.0,345.0
2015-03-11,17310.0,17310.0,17210.0,17310.0,178.0
2015-03-10,17300.0,17310.0,17290.0,17310.0,141.0
2015-03-09,17300.0,17390.0,17280.0,17280.0,292.0
2015-03-06,17270.0,17300.0,17160.0,17270.0,252.0
2015-03-05,17210.0,17300.0,17210.0,17260.0,197.0
2015-03-04,17180.0,17240.0,17100.0,17200.0,368.0
2015-03-03,17380.0,17400.0,17000.0,17270.0,262.0
2015-03-02,17400.0,17400.0,17310.0,17310.0,51.0
2015-02-27,17350.0,17350.0,17310.0,17310.0,23.0
2015-02-26,17300.0,17340.0,17280.0,17340.0,171.0
2015-02-25,17300.0,17340.0,17280.0,17300.0,197.0
2015-02-24,17270.0,17290.0,17240.0,17290.0,59.0
2015-02-23,17290.0,17290.0,17150.0,17240.0,38.0
2015-02-20,17250.0,17300.0,17240.0,17280.0,61.0
2015-02-19,17210.0,17290.0,17210.0,17250.0,44.0
2015-02-18,17200.0,17240.0,17200.0,17210.0,23.0
2015-02-17,17200.0,17240.0,17170.0,17240.0,96.0
2015-02-16,17150.0,17200.0,17140.0,17160.0,73.0
2015-02-13,17160.0,17180.0,17120.0,17150.0,213.0
2015-02-12,17130.0,17250.0,17100.0,17150.0,131.0
2015-02-10,17130.0,17300.0,17130.0,17230.0,902.0
2015-02-09,17150.0,17170.0,17030.0,17120.0,649.0
2015-02-06,17130.0,17230.0,17100.0,17120.0,454.0
2015-02-05,17160.0,17300.0,17100.0,17130.0,146.0
2015-02-04,17200.0,17250.0,17120.0,17250.0,59.0
2015-02-03,17200.0,17200.0,17100.0,17170.0,71.0
2015-02-02,17110.0,17200.0,17110.0,17190.0,210.0
2015-01-30,17100.0,17190.0,17060.0,17190.0,152.0
2015-01-29,17100.0,17200.0,17030.0,17200.0,275.0
2015-01-28,17010.0,17080.0,17010.0,17080.0,152.0
2015-01-27,17000.0,17100.0,17000.0,17070.0,198.0
2015-01-26,16760.0,17100.0,16760.0,17050.0,140.0
2015-01-23,16860.0,16900.0,16800.0,16900.0,70.0
2015-01-22,16510.0,16580.0,16510.0,16580.0,35.0
