Date,Open,High,Low,Close,Volume
2017-03-30,13990.0,13990.0,13920.0,13920.0,2.0
2017-03-29,14070.0,14070.0,14030.0,14030.0,68.0
2017-03-28,13910.0,13960.0,13910.0,13960.0,32.0
2017-03-27,13830.0,13830.0,13740.0,13780.0,1495.0
2017-03-24,13850.0,13970.0,13850.0,13940.0,44.0
2017-03-23,13800.0,13830.0,13770.0,13810.0,11656.0
2017-03-22,13880.0,13920.0,13840.0,13840.0,1957.0
2017-03-21,14130.0,14150.0,14050.0,14120.0,167.0
2017-03-17,14180.0,14180.0,14150.0,14150.0,5.0
2017-03-16,14150.0,14240.0,14150.0,14240.0,1534.0
2017-03-15,14190.0,14230.0,14170.0,14220.0,219.0
2017-03-14,14260.0,14260.0,14230.0,14230.0,229.0
2017-03-13,14220.0,14270.0,14220.0,14250.0,981.0
2017-03-10,14160.0,14230.0,14160.0,14230.0,785.0
2017-03-09,14020.0,14050.0,14020.0,14050.0,587.0
2017-03-08,14040.0,14040.0,13980.0,14010.0,327.0
2017-03-07,14050.0,14080.0,14050.0,14080.0,38.0
2017-03-06,14050.0,14060.0,14030.0,14030.0,283.0
2017-03-03,14140.0,14150.0,14070.0,14100.0,2394.0
2017-03-02,14280.0,14280.0,14170.0,14170.0,898.0
2017-03-01,14020.0,14060.0,13930.0,14060.0,21014.0
2017-02-28,13980.0,14010.0,13980.0,14010.0,715.0
2017-02-27,13940.0,13940.0,13830.0,13870.0,5554.0
2017-02-24,14040.0,14100.0,14010.0,14030.0,189.0
2017-02-23,14050.0,14070.0,14050.0,14060.0,9.0
2017-02-22,14130.0,14130.0,14090.0,14090.0,872.0
2017-02-21,14010.0,14100.0,14010.0,14090.0,324.0
2017-02-20,13970.0,14020.0,13930.0,14020.0,38.0
2017-02-17,13970.0,13990.0,13970.0,13990.0,3733.0
2017-02-16,14070.0,14070.0,13990.0,14040.0,1332.0
2017-02-15,14060.0,14110.0,14060.0,14060.0,584.0
2017-02-14,14060.0,14060.0,13920.0,13920.0,3915.0
2017-02-13,14110.0,14120.0,14070.0,14070.0,1612.0
2017-02-10,13920.0,14020.0,13910.0,14020.0,1063.0
2017-02-09,,,,,0.0
2017-02-08,13750.0,13750.0,13750.0,13750.0,8.0
2017-02-07,13720.0,13760.0,13720.0,13720.0,40.0
2017-02-06,13850.0,13850.0,13710.0,13740.0,71.0
2017-02-03,13750.0,13780.0,13680.0,13730.0,979.0
2017-02-02,13860.0,13860.0,13670.0,13670.0,586.0
2017-02-01,13670.0,13820.0,13670.0,13820.0,316.0
2017-01-31,13830.0,13880.0,13790.0,13790.0,2935.0
2017-01-30,13970.0,13980.0,13930.0,13970.0,4800.0
2017-01-27,14070.0,14070.0,14020.0,14020.0,8503.0
2017-01-26,13900.0,14000.0,13900.0,13990.0,3094.0
2017-01-25,13860.0,13860.0,13730.0,13760.0,4212.0
