Date,Open,High,Low,Close,Volume
2015-05-28,319.0,324.0,319.0,321.0,57000.0
2015-05-27,316.0,318.0,314.0,318.0,15000.0
2015-05-26,316.0,320.0,316.0,318.0,88000.0
2015-05-25,314.0,320.0,314.0,317.0,86000.0
2015-05-22,309.0,315.0,309.0,311.0,43000.0
2015-05-21,314.0,319.0,313.0,313.0,75000.0
2015-05-20,306.0,314.0,306.0,313.0,71000.0
2015-05-19,305.0,315.0,305.0,309.0,68000.0
2015-05-18,302.0,314.0,302.0,307.0,254000.0
2015-05-15,303.0,307.0,299.0,302.0,156000.0
2015-05-14,298.0,308.0,295.0,300.0,345000.0
2015-05-13,330.0,330.0,305.0,310.0,597000.0
2015-05-12,251.0,251.0,251.0,251.0,2000.0
2015-05-11,247.0,249.0,247.0,249.0,5000.0
2015-05-08,247.0,249.0,246.0,249.0,9000.0
2015-05-07,249.0,249.0,245.0,247.0,11000.0
2015-05-01,251.0,252.0,251.0,251.0,5000.0
2015-04-30,251.0,252.0,251.0,251.0,8000.0
2015-04-28,257.0,257.0,252.0,253.0,8000.0
2015-04-27,255.0,255.0,255.0,255.0,3000.0
2015-04-24,252.0,255.0,252.0,255.0,2000.0
2015-04-23,255.0,255.0,251.0,251.0,4000.0
2015-04-22,256.0,256.0,256.0,256.0,1000.0
2015-04-21,254.0,254.0,254.0,254.0,1000.0
2015-04-20,254.0,254.0,254.0,254.0,3000.0
2015-04-17,257.0,257.0,257.0,257.0,1000.0
2015-04-16,252.0,255.0,252.0,255.0,3000.0
2015-04-15,,,,,0.0
2015-04-14,253.0,257.0,252.0,257.0,5000.0
2015-04-13,254.0,254.0,254.0,254.0,1000.0
2015-04-10,254.0,254.0,254.0,254.0,5000.0
2015-04-09,252.0,258.0,251.0,258.0,7000.0
2015-04-08,257.0,258.0,256.0,257.0,5000.0
2015-04-07,,,,,0.0
2015-04-06,255.0,257.0,255.0,257.0,3000.0
2015-04-03,254.0,254.0,254.0,254.0,1000.0
2015-04-02,255.0,255.0,255.0,255.0,10000.0
2015-04-01,255.0,256.0,254.0,256.0,5000.0
2015-03-31,255.0,255.0,255.0,255.0,12000.0
2015-03-30,255.0,255.0,255.0,255.0,2000.0
2015-03-27,,,,,0.0
2015-03-26,,,,,0.0
2015-03-25,254.0,260.0,254.0,258.0,19000.0
2015-03-24,262.0,263.0,260.0,260.0,12000.0
2015-03-23,259.0,260.0,259.0,260.0,11000.0
2015-03-20,259.0,260.0,259.0,259.0,15000.0
2015-03-19,260.0,260.0,260.0,260.0,3000.0
2015-03-18,256.0,259.0,256.0,259.0,5000.0
2015-03-17,258.0,258.0,257.0,257.0,6000.0
2015-03-16,255.0,258.0,254.0,258.0,13000.0
2015-03-13,256.0,256.0,255.0,255.0,11000.0
2015-03-12,256.0,258.0,256.0,258.0,6000.0
2015-03-11,256.0,258.0,256.0,258.0,4000.0
2015-03-10,256.0,256.0,256.0,256.0,2000.0
2015-03-09,257.0,257.0,256.0,256.0,3000.0
2015-03-06,256.0,258.0,256.0,257.0,8000.0
2015-03-05,256.0,256.0,256.0,256.0,1000.0
2015-03-04,257.0,257.0,257.0,257.0,1000.0
2015-03-03,255.0,257.0,255.0,257.0,6000.0
2015-03-02,259.0,259.0,255.0,255.0,7000.0
2015-02-27,259.0,259.0,253.0,257.0,7000.0
2015-02-26,257.0,257.0,257.0,257.0,2000.0
2015-02-25,259.0,259.0,259.0,259.0,3000.0
2015-02-24,259.0,259.0,258.0,259.0,5000.0
2015-02-23,258.0,259.0,255.0,259.0,8000.0
2015-02-20,255.0,258.0,255.0,258.0,2000.0
2015-02-19,251.0,253.0,251.0,253.0,8000.0
2015-02-18,248.0,252.0,248.0,251.0,7000.0
2015-02-17,250.0,252.0,250.0,252.0,5000.0
2015-02-16,257.0,257.0,250.0,256.0,16000.0
2015-02-13,262.0,263.0,261.0,263.0,12000.0
2015-02-12,260.0,262.0,257.0,261.0,10000.0
2015-02-10,254.0,262.0,254.0,259.0,22000.0
