Date,Open,High,Low,Close,Volume
2017-03-30,4010.0,4065.0,3960.0,3960.0,8500.0
2017-03-29,3930.0,4020.0,3930.0,4010.0,4500.0
2017-03-28,3950.0,4030.0,3900.0,3940.0,16000.0
2017-03-27,3990.0,3990.0,3870.0,3870.0,15600.0
2017-03-24,3780.0,3855.0,3765.0,3850.0,12200.0
2017-03-23,3710.0,3770.0,3695.0,3710.0,4400.0
2017-03-22,3720.0,3780.0,3715.0,3720.0,13100.0
2017-03-21,3800.0,3850.0,3740.0,3830.0,11800.0
2017-03-17,3740.0,3780.0,3700.0,3745.0,9700.0
2017-03-16,3775.0,3830.0,3710.0,3745.0,20500.0
2017-03-15,3905.0,3905.0,3780.0,3840.0,23200.0
2017-03-14,4045.0,4125.0,3870.0,3925.0,26400.0
2017-03-13,4150.0,4165.0,4040.0,4060.0,24800.0
2017-03-10,4220.0,4320.0,4185.0,4185.0,41400.0
2017-03-09,4170.0,4750.0,4150.0,4290.0,241200.0
2017-03-08,4120.0,4180.0,4035.0,4050.0,17200.0
2017-03-07,4150.0,4280.0,4075.0,4100.0,49800.0
2017-03-06,4200.0,4310.0,4010.0,4010.0,165700.0
2017-03-03,4270.0,4270.0,4270.0,4270.0,18600.0
2017-03-02,3640.0,3660.0,3565.0,3570.0,17500.0
2017-03-01,3615.0,3650.0,3600.0,3615.0,8400.0
2017-02-28,3665.0,3665.0,3615.0,3615.0,5800.0
2017-02-27,3650.0,3685.0,3610.0,3665.0,5400.0
2017-02-24,3600.0,3685.0,3580.0,3605.0,6300.0
2017-02-23,3625.0,3625.0,3580.0,3600.0,8600.0
2017-02-22,3650.0,3700.0,3620.0,3625.0,8000.0
2017-02-21,3580.0,3750.0,3575.0,3685.0,7000.0
2017-02-20,3585.0,3630.0,3565.0,3580.0,5900.0
2017-02-17,3660.0,3660.0,3585.0,3585.0,7600.0
2017-02-16,3750.0,3810.0,3650.0,3655.0,11800.0
2017-02-15,3785.0,3865.0,3670.0,3690.0,11800.0
2017-02-14,3915.0,3950.0,3760.0,3770.0,15700.0
2017-02-13,3935.0,3960.0,3870.0,3945.0,17800.0
2017-02-10,4105.0,4455.0,4080.0,4250.0,25900.0
2017-02-09,4055.0,4100.0,4040.0,4080.0,4700.0
2017-02-08,4070.0,4085.0,4035.0,4085.0,4400.0
2017-02-07,4155.0,4155.0,4035.0,4035.0,4600.0
2017-02-06,4400.0,4415.0,4105.0,4165.0,12000.0
2017-02-03,4400.0,4410.0,4310.0,4395.0,20100.0
2017-02-02,4430.0,4540.0,4350.0,4400.0,18400.0
2017-02-01,4165.0,4450.0,4160.0,4415.0,15400.0
2017-01-31,4120.0,4235.0,4110.0,4215.0,8900.0
2017-01-30,4065.0,4165.0,4035.0,4165.0,7600.0
2017-01-27,4070.0,4130.0,4050.0,4065.0,3000.0
2017-01-26,4045.0,4105.0,4025.0,4070.0,5500.0
2017-01-25,4150.0,4175.0,3975.0,4090.0,14000.0
2017-01-24,3870.0,4130.0,3815.0,4010.0,18200.0
2017-01-23,3775.0,3955.0,3730.0,3800.0,10700.0
2017-01-20,3705.0,3705.0,3660.0,3705.0,2200.0
2017-01-19,3700.0,3755.0,3685.0,3705.0,2200.0
2017-01-18,3700.0,3725.0,3645.0,3695.0,2000.0
2017-01-17,3865.0,3865.0,3680.0,3680.0,3400.0
2017-01-16,3890.0,3890.0,3790.0,3795.0,3100.0
2017-01-13,3875.0,3875.0,3805.0,3865.0,2600.0
2017-01-12,3950.0,3950.0,3810.0,3875.0,7300.0
2017-01-11,3975.0,3975.0,3860.0,3935.0,7600.0
2017-01-10,3745.0,3930.0,3725.0,3930.0,14500.0
2017-01-06,3760.0,3760.0,3665.0,3685.0,8500.0
2017-01-05,3675.0,3780.0,3670.0,3760.0,6100.0
2017-01-04,3655.0,3670.0,3625.0,3635.0,3600.0
2016-12-30,3515.0,3615.0,3515.0,3590.0,3500.0
2016-12-29,3540.0,3560.0,3485.0,3560.0,5300.0
2016-12-28,3595.0,3600.0,3580.0,3600.0,2000.0
2016-12-27,3600.0,3600.0,3500.0,3555.0,4000.0
2016-12-26,3500.0,3600.0,3500.0,3600.0,4500.0
2016-12-22,3550.0,3555.0,3475.0,3515.0,3100.0
2016-12-21,3600.0,3620.0,3555.0,3555.0,1200.0
2016-12-20,3620.0,3620.0,3560.0,3600.0,1100.0
2016-12-19,3595.0,3605.0,3520.0,3585.0,5200.0
2016-12-16,3505.0,3575.0,3505.0,3535.0,1900.0
2016-12-15,3560.0,3580.0,3500.0,3540.0,3000.0
2016-12-14,3580.0,3645.0,3555.0,3555.0,2200.0
2016-12-13,3675.0,3675.0,3585.0,3585.0,1900.0
2016-12-12,3700.0,3700.0,3650.0,3650.0,2300.0
2016-12-09,3590.0,3665.0,3565.0,3665.0,3800.0
2016-12-08,3680.0,3685.0,3650.0,3660.0,3500.0
2016-12-07,3645.0,3710.0,3600.0,3680.0,6500.0
2016-12-06,3695.0,3695.0,3505.0,3605.0,5400.0
2016-12-05,3640.0,3665.0,3640.0,3655.0,1900.0
2016-12-02,3650.0,3750.0,3620.0,3630.0,13900.0
2016-12-01,3630.0,3675.0,3590.0,3620.0,6400.0
2016-11-30,3610.0,3625.0,3570.0,3625.0,5900.0
2016-11-29,3560.0,3615.0,3560.0,3570.0,4300.0
2016-11-28,3525.0,3560.0,3465.0,3555.0,6400.0
2016-11-25,3435.0,3520.0,3425.0,3455.0,9000.0
2016-11-24,3490.0,3495.0,3395.0,3425.0,6900.0
2016-11-22,3390.0,3430.0,3355.0,3395.0,4900.0
2016-11-21,3370.0,3390.0,3300.0,3390.0,4500.0
2016-11-18,3390.0,3400.0,3215.0,3275.0,8700.0
2016-11-17,3340.0,3430.0,3325.0,3390.0,6000.0
2016-11-16,3200.0,3360.0,3140.0,3290.0,16700.0
2016-11-15,3150.0,3150.0,3105.0,3105.0,3900.0
2016-11-14,3165.0,3275.0,3145.0,3150.0,3600.0
2016-11-11,3325.0,3335.0,3180.0,3180.0,11000.0
2016-11-10,3295.0,3415.0,3295.0,3415.0,3900.0
2016-11-09,3340.0,3340.0,2850.0,3225.0,8100.0
2016-11-08,3345.0,3390.0,3310.0,3345.0,3400.0
2016-11-07,3405.0,3435.0,3355.0,3360.0,2700.0
2016-11-04,3425.0,3425.0,3370.0,3405.0,2400.0
2016-11-02,3450.0,3450.0,3300.0,3355.0,2400.0
2016-11-01,3435.0,3450.0,3390.0,3450.0,2000.0
2016-10-31,3425.0,3425.0,3405.0,3420.0,2100.0
2016-10-28,3475.0,3480.0,3440.0,3450.0,4600.0
2016-10-27,3540.0,3560.0,3385.0,3430.0,10000.0
2016-10-26,3625.0,3670.0,3555.0,3560.0,5800.0
2016-10-25,3645.0,3725.0,3645.0,3660.0,2600.0
2016-10-24,3610.0,3710.0,3610.0,3630.0,1400.0
2016-10-21,3735.0,3795.0,3520.0,3605.0,6300.0
