Date,Open,High,Low,Close,Volume
2015-02-27,21.0,22.0,12.0,14.0,63576700.0
2015-02-26,29.0,30.0,25.0,26.0,24676300.0
2015-02-25,35.0,36.0,32.0,32.0,20651800.0
2015-02-24,35.0,39.0,35.0,36.0,45780800.0
2015-02-23,37.0,39.0,33.0,34.0,52571700.0
2015-02-20,37.0,39.0,31.0,39.0,78719600.0
2015-02-19,36.0,37.0,24.0,27.0,52039600.0
2015-02-18,37.0,44.0,33.0,36.0,83588900.0
2015-02-17,10.0,40.0,10.0,29.0,84127700.0
2015-02-16,13.0,14.0,10.0,11.0,23269500.0
2015-02-13,17.0,18.0,15.0,15.0,21989400.0
2015-02-12,22.0,22.0,19.0,19.0,26458800.0
2015-02-10,28.0,28.0,24.0,25.0,25782800.0
2015-02-09,32.0,32.0,28.0,29.0,15819800.0
2015-02-06,31.0,35.0,27.0,29.0,69696800.0
2015-02-05,29.0,32.0,25.0,27.0,32325400.0
2015-02-04,31.0,38.0,25.0,28.0,80228700.0
2015-02-03,21.0,34.0,19.0,30.0,144968300.0
2015-02-02,32.0,35.0,16.0,19.0,150581800.0
2015-01-30,157.0,157.0,157.0,157.0,594700.0
2015-01-29,237.0,237.0,237.0,237.0,55300.0
2015-01-28,313.0,323.0,312.0,317.0,1162100.0
2015-01-27,316.0,317.0,307.0,315.0,1093700.0
2015-01-26,323.0,325.0,311.0,316.0,1676900.0
2015-01-23,327.0,339.0,322.0,327.0,1717200.0
2015-01-22,337.0,349.0,330.0,331.0,2145100.0
2015-01-21,332.0,338.0,317.0,333.0,2933800.0
2015-01-20,343.0,345.0,331.0,333.0,2410900.0
2015-01-19,363.0,363.0,343.0,350.0,1945400.0
2015-01-16,371.0,378.0,351.0,358.0,4560900.0
2015-01-15,334.0,406.0,330.0,363.0,28258000.0
2015-01-14,379.0,393.0,366.0,390.0,6321500.0
2015-01-13,379.0,385.0,353.0,363.0,5278900.0
2015-01-09,378.0,383.0,352.0,357.0,3327200.0
2015-01-08,399.0,399.0,371.0,378.0,3647200.0
2015-01-07,403.0,414.0,367.0,383.0,8652900.0
2015-01-06,382.0,428.0,378.0,395.0,15356100.0
2015-01-05,347.0,403.0,336.0,390.0,19572400.0
2014-12-30,332.0,342.0,330.0,333.0,4256400.0
2014-12-29,320.0,350.0,320.0,330.0,5612100.0
2014-12-26,340.0,344.0,323.0,328.0,4418800.0
2014-12-25,320.0,356.0,320.0,332.0,10958500.0
2014-12-24,311.0,340.0,306.0,327.0,12743100.0
2014-12-22,340.0,351.0,310.0,319.0,16462500.0
2014-12-19,422.0,448.0,370.0,382.0,18574000.0
2014-12-18,484.0,520.0,390.0,400.0,42889300.0
2014-12-17,356.0,444.0,353.0,444.0,43753400.0
2014-12-16,325.0,377.0,312.0,364.0,45802200.0
2014-12-15,305.0,318.0,293.0,297.0,8372700.0
2014-12-12,305.0,333.0,292.0,297.0,15617900.0
2014-12-11,265.0,318.0,255.0,305.0,22277800.0
2014-12-10,250.0,295.0,237.0,271.0,25688500.0
2014-12-09,226.0,237.0,226.0,231.0,2367700.0
2014-12-08,228.0,228.0,223.0,228.0,696500.0
2014-12-05,217.0,227.0,217.0,225.0,1047300.0
2014-12-04,224.0,224.0,217.0,218.0,738300.0
2014-12-03,213.0,219.0,212.0,216.0,875100.0
2014-12-02,217.0,218.0,210.0,214.0,2127900.0
2014-12-01,232.0,233.0,218.0,219.0,2583500.0
2014-11-28,234.0,237.0,230.0,230.0,2072300.0
2014-11-27,231.0,238.0,230.0,233.0,1374500.0
2014-11-26,228.0,242.0,227.0,231.0,6323900.0
2014-11-25,245.0,264.0,220.0,226.0,12993300.0
2014-11-21,195.0,245.0,194.0,245.0,8259000.0
2014-11-20,196.0,196.0,194.0,195.0,373600.0
2014-11-19,195.0,197.0,195.0,195.0,459800.0
2014-11-18,195.0,196.0,195.0,195.0,301600.0
2014-11-17,196.0,197.0,195.0,195.0,516600.0
2014-11-14,198.0,199.0,197.0,198.0,369200.0
2014-11-13,198.0,199.0,197.0,198.0,297300.0
2014-11-12,197.0,200.0,196.0,197.0,667300.0
2014-11-11,196.0,198.0,196.0,196.0,310700.0
2014-11-10,196.0,200.0,196.0,197.0,552200.0
2014-11-07,196.0,197.0,195.0,195.0,511000.0
2014-11-06,200.0,200.0,196.0,196.0,599900.0
2014-11-05,196.0,200.0,196.0,199.0,796400.0
2014-11-04,196.0,198.0,194.0,196.0,1538700.0
2014-10-31,195.0,202.0,195.0,200.0,2070700.0
2014-10-30,215.0,215.0,196.0,205.0,2735900.0
2014-10-29,222.0,225.0,218.0,219.0,756600.0
2014-10-28,223.0,227.0,222.0,222.0,593900.0
2014-10-27,221.0,229.0,220.0,225.0,1042800.0
2014-10-24,222.0,224.0,220.0,221.0,474600.0
2014-10-23,224.0,225.0,218.0,221.0,591300.0
2014-10-22,228.0,230.0,222.0,223.0,1000400.0
2014-10-21,220.0,230.0,219.0,225.0,2311000.0
2014-10-20,219.0,223.0,217.0,220.0,777800.0
2014-10-17,218.0,222.0,217.0,217.0,541500.0
2014-10-16,211.0,226.0,208.0,218.0,1945200.0
2014-10-15,200.0,222.0,200.0,219.0,2584400.0
2014-10-14,200.0,204.0,199.0,201.0,541200.0
2014-10-10,200.0,210.0,199.0,205.0,792800.0
2014-10-09,208.0,209.0,202.0,202.0,744900.0
2014-10-08,209.0,212.0,204.0,212.0,1899500.0
2014-10-07,225.0,225.0,209.0,212.0,1512600.0
2014-10-06,227.0,233.0,222.0,226.0,3739100.0
2014-10-03,227.0,234.0,214.0,220.0,7051200.0
2014-10-02,204.0,217.0,200.0,203.0,5455000.0
2014-10-01,200.0,200.0,196.0,196.0,477600.0
2014-09-30,201.0,202.0,200.0,201.0,220800.0
2014-09-29,205.0,205.0,200.0,201.0,449100.0
2014-09-26,195.0,210.0,195.0,206.0,1674900.0
2014-09-25,195.0,197.0,195.0,196.0,220700.0
2014-09-24,195.0,196.0,195.0,195.0,223900.0
2014-09-22,196.0,198.0,195.0,196.0,296900.0
2014-09-19,195.0,199.0,195.0,198.0,602700.0
2014-09-18,200.0,201.0,196.0,196.0,636600.0
2014-09-17,201.0,202.0,199.0,199.0,555500.0
2014-09-16,205.0,206.0,201.0,201.0,488100.0
2014-09-12,204.0,207.0,204.0,204.0,475900.0
2014-09-11,206.0,208.0,205.0,206.0,343300.0
2014-09-10,208.0,209.0,204.0,205.0,1135200.0
2014-09-09,204.0,214.0,203.0,211.0,1976600.0
2014-09-08,202.0,205.0,200.0,205.0,915900.0
2014-09-05,201.0,204.0,201.0,201.0,333800.0
2014-09-04,202.0,204.0,201.0,201.0,417400.0
2014-09-03,200.0,204.0,200.0,202.0,712900.0
2014-09-02,202.0,204.0,200.0,200.0,618800.0
2014-09-01,201.0,206.0,201.0,203.0,800800.0
2014-08-29,203.0,206.0,198.0,202.0,1406100.0
2014-08-28,208.0,209.0,203.0,204.0,1029000.0
2014-08-27,211.0,211.0,207.0,208.0,688100.0
2014-08-26,211.0,213.0,207.0,211.0,1292400.0
2014-08-25,212.0,218.0,210.0,211.0,2593200.0
2014-08-22,200.0,230.0,197.0,218.0,10005400.0
2014-08-21,207.0,208.0,195.0,199.0,5472400.0
2014-08-20,222.0,233.0,206.0,215.0,11868000.0
2014-08-19,230.0,230.0,230.0,230.0,8244600.0
2014-08-18,169.0,182.0,168.0,180.0,2309500.0
