Date,Open,High,Low,Close,Volume
2017-03-30,440.0,440.0,440.0,440.0,600.0
2017-03-29,448.0,448.0,448.0,448.0,500.0
2017-03-28,451.0,458.0,448.0,458.0,900.0
2017-03-27,479.0,485.0,459.0,459.0,7100.0
2017-03-24,468.0,468.0,465.0,465.0,300.0
2017-03-23,468.0,468.0,468.0,468.0,200.0
2017-03-22,460.0,460.0,460.0,460.0,100.0
2017-03-21,452.0,456.0,452.0,456.0,800.0
2017-03-17,446.0,459.0,446.0,459.0,600.0
2017-03-16,443.0,443.0,443.0,443.0,100.0
2017-03-15,443.0,459.0,443.0,443.0,1200.0
2017-03-14,472.0,482.0,451.0,451.0,9500.0
2017-03-13,457.0,462.0,445.0,453.0,2500.0
2017-03-10,459.0,459.0,456.0,456.0,400.0
2017-03-09,456.0,456.0,456.0,456.0,100.0
2017-03-08,450.0,450.0,445.0,445.0,1700.0
2017-03-07,445.0,445.0,445.0,445.0,200.0
2017-03-06,441.0,449.0,441.0,449.0,200.0
2017-03-03,,,,,0.0
2017-03-02,,,,,0.0
2017-03-01,448.0,448.0,436.0,444.0,2900.0
2017-02-28,446.0,448.0,444.0,448.0,1500.0
2017-02-27,448.0,448.0,441.0,441.0,4800.0
2017-02-24,440.0,444.0,440.0,444.0,400.0
2017-02-23,433.0,441.0,433.0,441.0,700.0
2017-02-22,431.0,431.0,431.0,431.0,100.0
2017-02-21,427.0,435.0,426.0,435.0,6100.0
2017-02-20,432.0,432.0,432.0,432.0,700.0
2017-02-17,437.0,437.0,435.0,435.0,600.0
2017-02-16,438.0,438.0,437.0,437.0,200.0
2017-02-15,441.0,441.0,441.0,441.0,100.0
2017-02-14,460.0,462.0,445.0,449.0,6900.0
2017-02-13,445.0,455.0,445.0,455.0,1800.0
2017-02-10,445.0,445.0,445.0,445.0,400.0
2017-02-09,443.0,443.0,443.0,443.0,400.0
2017-02-08,440.0,440.0,440.0,440.0,1200.0
2017-02-07,440.0,440.0,440.0,440.0,500.0
2017-02-06,,,,,0.0
2017-02-03,440.0,440.0,440.0,440.0,300.0
2017-02-02,,,,,0.0
2017-02-01,448.0,448.0,448.0,448.0,2400.0
2017-01-31,436.0,442.0,436.0,442.0,400.0
2017-01-30,436.0,440.0,435.0,435.0,2200.0
2017-01-27,434.0,435.0,434.0,435.0,1100.0
2017-01-26,433.0,434.0,433.0,434.0,1100.0
2017-01-25,439.0,439.0,433.0,433.0,5200.0
2017-01-24,439.0,439.0,438.0,439.0,800.0
2017-01-23,439.0,439.0,439.0,439.0,100.0
2017-01-20,434.0,434.0,434.0,434.0,100.0
2017-01-19,434.0,434.0,434.0,434.0,400.0
2017-01-18,,,,,0.0
2017-01-17,434.0,434.0,434.0,434.0,100.0
2017-01-16,437.0,440.0,435.0,435.0,7700.0
2017-01-13,450.0,450.0,445.0,445.0,1300.0
2017-01-12,440.0,448.0,440.0,448.0,900.0
2017-01-11,,,,,0.0
2017-01-10,445.0,445.0,440.0,440.0,1700.0
2017-01-06,453.0,453.0,445.0,445.0,600.0
2017-01-05,441.0,449.0,441.0,446.0,300.0
2017-01-04,440.0,440.0,434.0,435.0,2800.0
2016-12-30,442.0,445.0,442.0,444.0,600.0
2016-12-29,431.0,438.0,431.0,438.0,700.0
