Date,Open,High,Low,Close,Volume
2017-03-30,94.0,94.0,89.0,91.0,229300.0
2017-03-29,92.0,94.0,92.0,94.0,111400.0
2017-03-28,94.0,95.0,93.0,93.0,350900.0
2017-03-27,95.0,95.0,93.0,94.0,95900.0
2017-03-24,93.0,95.0,92.0,95.0,170500.0
2017-03-23,94.0,95.0,92.0,94.0,207900.0
2017-03-22,95.0,97.0,95.0,95.0,185100.0
2017-03-21,97.0,98.0,96.0,97.0,271500.0
2017-03-17,100.0,102.0,97.0,97.0,374200.0
2017-03-16,102.0,109.0,98.0,100.0,3115900.0
2017-03-15,97.0,97.0,95.0,97.0,71000.0
2017-03-14,95.0,98.0,95.0,97.0,117000.0
2017-03-13,97.0,97.0,95.0,95.0,21400.0
2017-03-10,96.0,97.0,95.0,97.0,28600.0
2017-03-09,96.0,96.0,95.0,95.0,20000.0
2017-03-08,96.0,97.0,95.0,96.0,85800.0
2017-03-07,96.0,97.0,95.0,96.0,51800.0
2017-03-06,98.0,98.0,95.0,97.0,133900.0
2017-03-03,97.0,98.0,96.0,97.0,77400.0
2017-03-02,96.0,98.0,96.0,97.0,64000.0
2017-03-01,97.0,97.0,96.0,96.0,48000.0
2017-02-28,97.0,98.0,96.0,97.0,86100.0
2017-02-27,98.0,98.0,96.0,98.0,77500.0
2017-02-24,96.0,102.0,96.0,98.0,937200.0
2017-02-23,95.0,96.0,95.0,95.0,87700.0
2017-02-22,95.0,95.0,94.0,94.0,29800.0
2017-02-21,96.0,96.0,94.0,95.0,44900.0
2017-02-20,96.0,96.0,94.0,95.0,40200.0
2017-02-17,95.0,96.0,94.0,95.0,26200.0
2017-02-16,96.0,96.0,93.0,95.0,164400.0
2017-02-15,96.0,97.0,95.0,96.0,66900.0
2017-02-14,95.0,97.0,95.0,96.0,100800.0
2017-02-13,99.0,99.0,93.0,95.0,526300.0
2017-02-10,96.0,99.0,96.0,99.0,212800.0
2017-02-09,94.0,99.0,94.0,96.0,1183300.0
2017-02-08,93.0,94.0,92.0,93.0,34700.0
2017-02-07,94.0,94.0,92.0,93.0,73900.0
2017-02-06,90.0,95.0,90.0,92.0,515100.0
2017-02-03,90.0,91.0,89.0,89.0,94900.0
2017-02-02,89.0,92.0,89.0,90.0,231000.0
2017-02-01,89.0,91.0,89.0,89.0,52400.0
2017-01-31,90.0,91.0,88.0,90.0,154800.0
2017-01-30,91.0,91.0,89.0,91.0,194400.0
2017-01-27,90.0,91.0,89.0,91.0,50900.0
2017-01-26,90.0,91.0,89.0,89.0,188600.0
2017-01-25,89.0,90.0,89.0,89.0,27600.0
2017-01-24,88.0,89.0,88.0,89.0,42500.0
2017-01-23,89.0,89.0,88.0,88.0,42900.0
2017-01-20,88.0,89.0,87.0,89.0,128100.0
2017-01-19,88.0,89.0,88.0,88.0,25400.0
2017-01-18,89.0,89.0,87.0,87.0,159400.0
2017-01-17,89.0,90.0,88.0,90.0,43900.0
2017-01-16,90.0,91.0,89.0,89.0,178100.0
2017-01-13,89.0,90.0,88.0,90.0,42600.0
2017-01-12,91.0,91.0,88.0,89.0,238000.0
2017-01-11,91.0,92.0,90.0,90.0,149200.0
2017-01-10,90.0,93.0,90.0,91.0,445100.0
2017-01-06,86.0,90.0,86.0,90.0,274600.0
2017-01-05,87.0,87.0,85.0,86.0,131000.0
2017-01-04,85.0,87.0,85.0,87.0,55200.0
2016-12-30,85.0,86.0,84.0,84.0,117000.0
2016-12-29,86.0,87.0,85.0,86.0,56100.0
2016-12-28,86.0,87.0,86.0,86.0,37300.0
2016-12-27,87.0,87.0,86.0,86.0,60800.0
2016-12-26,87.0,87.0,85.0,86.0,149800.0
2016-12-22,87.0,87.0,85.0,87.0,114600.0
2016-12-21,87.0,88.0,86.0,86.0,80900.0
2016-12-20,87.0,87.0,85.0,87.0,139000.0
2016-12-19,88.0,88.0,86.0,86.0,122500.0
2016-12-16,89.0,90.0,87.0,88.0,162300.0
2016-12-15,86.0,90.0,86.0,88.0,521300.0
2016-12-14,87.0,88.0,85.0,85.0,532500.0
2016-12-13,86.0,86.0,84.0,86.0,259800.0
2016-12-12,86.0,86.0,85.0,86.0,178900.0
2016-12-09,85.0,87.0,85.0,85.0,102000.0
2016-12-08,86.0,87.0,84.0,85.0,192700.0
2016-12-07,85.0,87.0,85.0,86.0,240200.0
2016-12-06,86.0,86.0,84.0,84.0,147800.0
2016-12-05,83.0,85.0,83.0,85.0,120200.0
2016-12-02,85.0,85.0,83.0,83.0,105800.0
2016-12-01,86.0,86.0,84.0,84.0,208200.0
2016-11-30,84.0,84.0,83.0,83.0,64700.0
2016-11-29,84.0,84.0,83.0,83.0,123400.0
2016-11-28,82.0,84.0,82.0,84.0,128100.0
2016-11-25,84.0,85.0,82.0,82.0,233900.0
2016-11-24,85.0,85.0,83.0,84.0,82800.0
2016-11-22,84.0,85.0,83.0,84.0,135400.0
2016-11-21,82.0,84.0,82.0,83.0,93000.0
2016-11-18,82.0,83.0,81.0,82.0,124700.0
2016-11-17,82.0,82.0,81.0,81.0,276700.0
2016-11-16,82.0,84.0,82.0,82.0,162900.0
2016-11-15,82.0,82.0,81.0,82.0,151700.0
2016-11-14,82.0,83.0,80.0,81.0,493600.0
2016-11-11,80.0,93.0,79.0,81.0,5298000.0
2016-11-10,78.0,79.0,77.0,77.0,224700.0
2016-11-09,80.0,82.0,74.0,74.0,501800.0
2016-11-08,82.0,82.0,80.0,80.0,51700.0
2016-11-07,82.0,82.0,80.0,82.0,48700.0
2016-11-04,81.0,82.0,81.0,81.0,82500.0
2016-11-02,82.0,84.0,81.0,81.0,134000.0
2016-11-01,85.0,85.0,82.0,82.0,117500.0
2016-10-31,85.0,85.0,84.0,84.0,23500.0
2016-10-28,84.0,85.0,83.0,85.0,129800.0
2016-10-27,83.0,85.0,83.0,84.0,243600.0
2016-10-26,83.0,83.0,82.0,82.0,18800.0
2016-10-25,84.0,84.0,82.0,82.0,96000.0
2016-10-24,84.0,84.0,83.0,83.0,46500.0
2016-10-21,83.0,84.0,82.0,83.0,104300.0
2016-10-20,83.0,84.0,82.0,82.0,253000.0
2016-10-19,82.0,84.0,81.0,84.0,472700.0
2016-10-18,82.0,82.0,80.0,81.0,67300.0
2016-10-17,81.0,81.0,80.0,81.0,37100.0
2016-10-14,80.0,81.0,79.0,81.0,235600.0
2016-10-13,81.0,81.0,80.0,80.0,88500.0
2016-10-12,81.0,82.0,80.0,81.0,119900.0
2016-10-11,81.0,82.0,81.0,81.0,70600.0
2016-10-07,82.0,82.0,81.0,81.0,37300.0
2016-10-06,83.0,83.0,81.0,81.0,159100.0
2016-10-05,83.0,83.0,82.0,82.0,49300.0
2016-10-04,81.0,83.0,81.0,83.0,210100.0
2016-10-03,82.0,82.0,81.0,81.0,109100.0
2016-09-30,81.0,84.0,81.0,82.0,337900.0
2016-09-29,83.0,84.0,81.0,81.0,530200.0
2016-09-28,87.0,88.0,82.0,85.0,2060900.0
2016-09-27,84.0,94.0,83.0,90.0,7473900.0
2016-09-26,82.0,92.0,80.0,81.0,1904600.0
2016-09-23,80.0,80.0,79.0,79.0,22100.0
2016-09-21,80.0,80.0,79.0,79.0,32100.0
2016-09-20,81.0,81.0,80.0,80.0,14400.0
2016-09-16,81.0,81.0,80.0,81.0,11600.0
2016-09-15,80.0,81.0,80.0,80.0,87000.0
2016-09-14,81.0,81.0,79.0,79.0,46700.0
2016-09-13,80.0,82.0,80.0,81.0,17700.0
2016-09-12,81.0,82.0,80.0,81.0,28900.0
2016-09-09,80.0,82.0,80.0,82.0,34100.0
2016-09-08,81.0,81.0,80.0,81.0,9100.0
2016-09-07,80.0,81.0,80.0,81.0,10400.0
2016-09-06,80.0,81.0,80.0,81.0,10300.0
2016-09-05,80.0,81.0,80.0,80.0,24300.0
