Date,Open,High,Low,Close,Volume
2016-10-31,1.0,1.0,1.0,1.0,6504500.0
2016-10-28,1.0,1.0,1.0,1.0,3991900.0
2016-10-27,1.0,2.0,1.0,1.0,107388800.0
2016-10-26,1.0,2.0,1.0,1.0,29903900.0
2016-10-25,1.0,2.0,1.0,1.0,21636100.0
2016-10-24,1.0,2.0,1.0,1.0,19778500.0
2016-10-21,1.0,2.0,1.0,1.0,12345600.0
2016-10-20,1.0,2.0,1.0,2.0,14144500.0
2016-10-19,1.0,2.0,1.0,1.0,13299800.0
2016-10-18,1.0,2.0,1.0,1.0,12575100.0
2016-10-17,2.0,2.0,1.0,2.0,10601300.0
2016-10-14,1.0,2.0,1.0,2.0,18826800.0
2016-10-13,2.0,3.0,1.0,1.0,80057100.0
2016-10-12,2.0,3.0,2.0,2.0,18033800.0
2016-10-11,2.0,3.0,2.0,2.0,17057000.0
2016-10-07,2.0,3.0,2.0,2.0,9689900.0
2016-10-06,3.0,3.0,2.0,2.0,6532500.0
2016-10-05,3.0,3.0,2.0,3.0,10481400.0
2016-10-04,2.0,3.0,2.0,3.0,7131600.0
2016-10-03,3.0,4.0,2.0,2.0,29191400.0
2016-09-30,3.0,4.0,3.0,3.0,37366300.0
2016-09-29,5.0,5.0,3.0,3.0,45349300.0
2016-09-28,5.0,8.0,3.0,5.0,186407600.0
2016-09-27,3.0,3.0,2.0,2.0,34199400.0
2016-09-26,3.0,3.0,2.0,3.0,30178300.0
2016-09-23,3.0,4.0,3.0,3.0,28486700.0
2016-09-21,5.0,5.0,3.0,3.0,38260000.0
2016-09-20,7.0,7.0,4.0,5.0,157064500.0
2016-09-16,7.0,8.0,7.0,8.0,888200.0
2016-09-15,8.0,8.0,7.0,8.0,1090600.0
2016-09-14,9.0,9.0,7.0,8.0,15820500.0
2016-09-13,8.0,8.0,7.0,8.0,2354400.0
2016-09-12,8.0,9.0,7.0,8.0,8741100.0
2016-09-09,8.0,9.0,8.0,8.0,13124100.0
2016-09-08,8.0,9.0,8.0,8.0,2709100.0
2016-09-07,8.0,9.0,7.0,8.0,7281000.0
2016-09-06,9.0,9.0,8.0,8.0,7917300.0
2016-09-05,9.0,10.0,8.0,9.0,5013700.0
2016-09-02,9.0,9.0,8.0,9.0,5510500.0
2016-09-01,9.0,9.0,8.0,8.0,1634000.0
2016-08-31,9.0,9.0,8.0,8.0,857900.0
2016-08-30,9.0,9.0,8.0,9.0,1788100.0
2016-08-29,8.0,9.0,7.0,8.0,14354300.0
2016-08-26,8.0,8.0,7.0,7.0,7111600.0
2016-08-25,9.0,10.0,5.0,8.0,26374000.0
2016-08-24,9.0,10.0,8.0,9.0,1559200.0
2016-08-23,9.0,10.0,8.0,9.0,4640000.0
2016-08-22,9.0,9.0,8.0,9.0,565000.0
2016-08-19,9.0,9.0,8.0,9.0,1926600.0
2016-08-18,9.0,9.0,8.0,9.0,473300.0
2016-08-17,9.0,9.0,8.0,9.0,4038600.0
2016-08-16,9.0,9.0,8.0,9.0,552600.0
2016-08-15,9.0,9.0,8.0,9.0,243100.0
2016-08-12,9.0,10.0,8.0,9.0,6218400.0
2016-08-10,10.0,10.0,9.0,9.0,3568300.0
2016-08-09,10.0,11.0,9.0,10.0,5478300.0
2016-08-08,10.0,10.0,9.0,9.0,564000.0
2016-08-05,9.0,10.0,9.0,9.0,1385600.0
2016-08-04,9.0,10.0,9.0,9.0,753400.0
2016-08-03,9.0,10.0,9.0,9.0,304200.0
2016-08-02,9.0,10.0,8.0,9.0,1267400.0
2016-08-01,9.0,10.0,8.0,8.0,2410100.0
2016-07-29,9.0,10.0,8.0,9.0,2033400.0
2016-07-28,10.0,10.0,9.0,9.0,183300.0
2016-07-27,9.0,10.0,9.0,9.0,425900.0
2016-07-26,9.0,10.0,8.0,9.0,1417100.0
2016-07-25,9.0,9.0,8.0,9.0,686500.0
2016-07-22,9.0,9.0,8.0,9.0,689900.0
2016-07-21,9.0,9.0,8.0,9.0,940100.0
2016-07-20,9.0,10.0,8.0,9.0,2490100.0
2016-07-19,9.0,10.0,9.0,9.0,779600.0
2016-07-15,9.0,10.0,9.0,9.0,707000.0
